id,title,career,zip_code,residence,loan,term,interest_rate,issue_time,syndicated,installment,record_time,history_time,total_accounts,balance_accounts,balance_limit,balance,level,career_isna,payment_to_balance
53693,8,2.0,241473,2,5200,36,7.5,1246496154,1,0,1246495955,700704682,20,9,49600.0,37242.0,A2,0,0.0
53694,8,1.0,341755,1,3700,36,13.85,1180831541,0,1,1263773048,876962399,20,9,6000.0,554.0,B1,0,0.1111111111111111
53695,7,10.0,241462,0,7600,36,13.7,1217638006,0,1,1217637206,963707001,13,8,22200.0,14092.0,B1,0,0.125
53696,10,10.0,271559,2,5950,36,15.7,1136161845,0,0,1141344914,708653031,13,8,10900.0,5794.0,B3,0,0.0
53697,10,6.0,291614,1,16500,60,18.15,1088728388,0,0,1088728001,443147335,13,8,37200.0,23165.0,B3,0,0.0
53698,6,Unknown,311671,1,9850,36,10.1,1117671444,0,1,1156550896,740190191,13,8,9900.0,5739.0,A3,1,0.125
53699,7,1.0,291614,0,26100,60,13.35,1201999816,0,1,1220142808,535076230,13,8,68200.0,22973.0,B1,0,0.125
53700,6,Unknown,321703,0,15350,60,22.9,1167696227,0,1,1273968669,900548059,13,8,9200.0,6971.0,D2,1,0.125
53701,10,10.0,311674,1,7000,36,10.8,1178153763,0,1,1178151922,845427222,13,8,17100.0,13144.0,A4,0,0.125
53702,9,1.0,281585,1,7000,36,9.9,1096677645,0,0,1096675439,782268206,13,8,32300.0,7895.0,A3,0,0.0
53703,8,0.0,181227,1,15350,60,19.35,1167696979,0,0,1170290315,761358272,13,8,19300.0,14965.0,C2,0,0.0
53704,9,10.0,171206,1,23000,36,11.55,1157156936,0,0,1175301007,579747491,13,8,32700.0,19977.0,A5,0,0.0
53705,8,10.0,251513,0,10400,36,8.4,1178152100,0,1,1188520088,598237026,13,8,13700.0,9240.0,A3,0,0.125
53706,10,1.0,401855,1,10400,36,12.05,1096675280,0,0,1096675846,874369578,13,8,20100.0,12820.0,A4,0,0.0
53707,9,7.0,482002,2,5300,36,11.5,1201997417,0,0,1201998060,850697877,13,8,22200.0,6308.0,A4,0,0.0
53708,10,2.0,231415,1,7000,36,17.15,1178150586,0,0,1232583415,1039999081,13,8,8800.0,3455.0,B3,0,0.0
53709,10,10.0,101037,0,15950,60,14.4,1086137702,0,0,1086134985,787537188,13,8,43700.0,38871.0,B0,0,0.0
53710,10,9.0,181231,2,5200,36,12.7,1230857955,0,0,1285287477,858472638,13,8,17300.0,2448.0,B0,0,0.0
53711,7,3.0,231396,1,21300,60,11.95,1241225125,0,0,1386375904,808619409,13,8,21900.0,1918.0,A5,0,0.0
53712,9,0.0,231396,1,3700,36,10.5,1196642956,0,1,1196641538,869013409,13,8,15000.0,9375.0,A3,0,0.125
53713,7,0.0,181251,1,26100,36,18.15,1209689318,0,0,1217465953,711245275,13,8,27700.0,23545.0,B3,0,0.0
53714,9,10.0,311668,0,20900,60,15.5,1151799469,0,1,1268440813,740191810,13,8,9500.0,7399.0,B3,0,0.125
53715,9,5.0,321693,1,5300,36,14.05,1128214189,0,0,1128213214,716602771,13,8,16800.0,5877.0,B1,0,0.0
53716,8,0.0,181237,1,21300,36,13.25,1120262950,0,0,1151368128,429928386,13,8,17500.0,14588.0,B1,0,0.0
53717,10,0.0,231401,1,26100,60,23.45,1073090925,0,0,1073091332,703385040,14,7,44100.0,39321.0,D2,0,0.0
53718,7,10.0,512062,0,29900,60,11.4,1186100853,0,0,1341619402,887590435,14,7,17900.0,265.0,A5,0,0.0
53719,8,4.0,181234,1,5950,36,12.7,1186100611,0,0,1186100362,879641950,14,7,13500.0,8630.0,B0,0,0.0
53720,8,1.0,361782,0,7200,36,8.2,1157157748,0,0,1159750790,874369852,14,7,8500.0,7853.0,A3,0,0.0
53721,10,10.0,331718,1,12950,60,17.9,1186099860,0,1,1186101978,808620789,14,7,24200.0,18631.0,B3,0,0.14285714285714285
53722,9,1.0,131103,0,10400,60,18.85,1228177337,0,0,1228179339,905905051,14,7,23000.0,15838.0,B4,0,0.0
53723,7,4.0,101011,0,9850,36,14.05,1128214569,0,0,1159318580,650768079,14,7,11200.0,6430.0,B1,0,0.0
53724,9,10.0,401856,1,9850,36,19.1,1233535645,0,0,1233533544,761358860,14,7,36900.0,36439.0,B4,0,0.0
53725,9,4.0,121076,1,25500,36,8.95,1104626949,0,0,1104625174,845425500,14,7,83800.0,35943.0,A2,0,0.0
53726,8,5.0,231404,1,7200,36,11.55,1209688215,0,1,1248567525,795399095,14,7,12700.0,5029.0,A5,0,0.14285714285714285
53727,10,10.0,291614,2,5950,36,7.95,1057192115,0,0,1057192940,500948062,14,7,37300.0,6106.0,A2,0,0.0
53728,7,9.0,181258,1,5950,36,8.2,1130892256,0,0,1180138340,685066718,14,7,21900.0,3165.0,A2,0,0.0
53729,9,2.0,181251,1,21300,36,21.6,1199321909,0,1,1199320173,808619853,14,7,27600.0,26437.0,B5,0,0.14285714285714285
53730,10,7.0,181227,1,15950,60,21.65,1088726963,0,1,1117241671,387765532,14,7,20300.0,14199.0,C3,0,0.14285714285714285
53731,6,10.0,311672,0,1800,36,17.75,1096677590,0,0,1096675535,834884148,14,7,8000.0,3988.0,B3,0,0.0
53732,7,0.0,181231,1,9850,36,23.65,1235953200,0,1,1295570218,824518694,14,7,10400.0,4067.0,C2,0,0.14285714285714285
53733,9,10.0,171198,0,10400,36,11.45,1151800018,0,0,1234745386,774317738,14,7,3300.0,1335.0,A5,0,0.0
53734,8,5.0,181222,1,5300,36,12.2,1146530822,0,0,1146531430,708654233,14,7,15700.0,10153.0,B0,0,0.0
53735,7,4.0,191296,2,10400,36,12.85,1172883200,0,0,1206579588,834885544,14,7,12200.0,6937.0,B1,0,0.0
53736,9,1.0,421896,1,5950,36,5.3,1178152648,0,0,1206664636,921629126,14,7,23200.0,4297.0,A0,0,0.0
53737,6,1.0,401860,1,11050,36,12.8,1157156502,0,0,1242693265,826936078,14,7,10300.0,1405.0,B1,0,0.0
53738,8,3.0,492025,0,5950,36,11.1,1112400618,0,1,1146098479,616550698,14,7,12500.0,4062.0,A3,0,0.14285714285714285
53739,8,6.0,331714,0,3700,36,9.4,1233534548,0,1,1259454338,808620183,14,7,9400.0,3024.0,A3,0,0.14285714285714285
53740,5,10.0,211341,0,3700,36,14.6,1128211311,0,0,1128212289,585015725,15,9,36800.0,36569.0,B2,0,0.0
53741,10,10.0,121081,0,2850,36,18.0,1246494652,0,0,1246496235,640226692,15,9,44000.0,36838.0,B3,0,0.0
53742,8,1.0,532103,0,15350,60,17.55,1109723527,0,0,1109722171,406254552,15,9,17200.0,15987.0,B3,0,0.0
53743,9,3.0,331711,2,7600,36,14.6,1117671742,0,0,1195431788,840155997,15,9,5700.0,1641.0,B2,0,0.0
53744,10,3.0,301647,1,10400,60,12.95,1120265397,0,0,1208391539,840155553,15,9,19700.0,5231.0,B0,0,0.0
53745,8,2.0,181261,0,7600,36,13.2,1159749047,0,1,1177892160,687661194,15,9,9900.0,6077.0,B1,0,0.1111111111111111
53746,6,6.0,201327,0,23000,36,11.45,1151800299,0,1,1175127155,732240646,15,9,22900.0,19207.0,A5,0,0.1111111111111111
53747,9,10.0,231396,1,17500,60,17.95,1101946689,0,0,1156380185,582423476,15,9,18600.0,12658.0,B3,0,0.0
53748,7,7.0,281592,0,11050,36,7.55,1188779595,0,0,1258764029,863742034,15,9,23500.0,3613.0,A1,0,0.0
53749,10,0.0,121062,1,21300,60,16.85,1091406457,0,0,1163983801,850696984,15,9,25300.0,12997.0,B2,0,0.0
53750,7,3.0,482003,1,20900,60,16.9,1157157282,0,1,1183078735,645496652,15,9,32400.0,19702.0,B4,0,0.1111111111111111
53751,10,3.0,311676,2,5950,36,13.55,1183424057,0,0,1183424176,719195903,15,9,41100.0,9478.0,B1,0,0.0
53752,10,4.0,341745,0,12950,36,13.9,1120263380,0,0,1120263751,795400750,15,9,16300.0,14897.0,B1,0,0.0
53753,10,10.0,181231,1,29900,36,10.55,1207095436,0,1,1261526706,837476913,15,9,22000.0,14019.0,A3,0,0.1111111111111111
53754,10,5.0,371807,1,5200,36,10.95,1222905907,0,0,1272155011,766454562,15,9,8200.0,2688.0,A4,0,0.0
53755,10,10.0,241469,0,5950,36,16.25,1078188641,0,0,1078186103,466736258,15,9,19400.0,15443.0,B2,0,0.0
53756,7,2.0,181228,1,16500,36,10.7,1170377109,0,0,1191112163,798079092,19,10,32200.0,14872.0,A4,0,0.0
53757,8,10.0,361790,1,7200,36,9.95,1212368265,0,1,1212365289,819159074,19,10,22300.0,12640.0,A3,0,0.1
53758,6,7.0,311661,1,7800,36,13.45,1141260503,0,0,1185322741,819160918,19,10,13700.0,4472.0,B1,0,0.0
53759,10,2.0,361787,1,16500,60,15.1,1133485060,0,0,1133482151,61779397,19,10,32300.0,24055.0,B2,0,0.0
53760,6,Unknown,311673,2,11050,36,9.7,1107305672,0,1,1107304980,635128483,19,10,41400.0,27240.0,A3,1,0.1
53761,8,2.0,281586,0,21300,36,20.95,1165018734,0,1,1165018034,1016238512,19,10,33900.0,21876.0,C5,0,0.1
53762,10,8.0,101025,1,8900,36,7.5,1194050132,0,0,1232928238,456192145,19,10,11100.0,5979.0,A2,0,0.0
53763,9,4.0,181239,1,11050,36,15.5,1162428138,0,0,1180570372,853373034,19,10,12100.0,10342.0,B3,0,0.0
53764,9,6.0,401860,1,26100,60,18.95,1143939530,0,0,1252801654,640225186,19,10,24200.0,10531.0,C2,0,0.0
53765,9,10.0,461967,1,16500,60,14.0,1159747787,0,0,1203811219,819159364,19,10,17800.0,14217.0,B2,0,0.0
53766,6,Unknown,181225,1,5950,36,12.5,1128211768,0,0,1128214421,708653544,19,10,36900.0,9282.0,A5,1,0.0
53767,9,0.0,241457,2,11050,60,17.7,1159749896,0,1,1183077926,745462511,19,10,14900.0,10876.0,B4,0,0.1
53768,7,10.0,181235,1,33050,60,13.25,1125619747,0,0,1125621926,364092620,19,10,59800.0,49550.0,B1,0,0.0
53769,7,3.0,321693,1,26100,60,24.85,1136160362,0,0,1177634993,953166863,19,10,42700.0,21050.0,D4,0,0.0
53770,7,10.0,121068,1,12950,36,8.45,1175559239,0,1,1191110919,926901361,19,10,29600.0,11962.0,A3,0,0.1
53771,10,1.0,401854,1,10050,60,9.45,1136160783,0,0,1136161094,574474956,19,10,12000.0,11676.0,A3,0,0.0
53772,8,5.0,512061,2,33050,36,11.5,1141259453,0,0,1141259776,264127072,19,10,57800.0,54942.0,A5,0,0.0
53773,9,3.0,131102,2,3700,36,13.15,1162426324,0,0,1235002255,934850984,19,10,2500.0,1130.0,B1,0,0.0
53774,7,2.0,231401,2,23000,60,19.5,1101946959,0,0,1164155338,824517474,19,10,35500.0,17065.0,B4,0,0.0
53775,6,Unknown,241459,1,5300,36,13.85,1154478177,0,1,1154479755,934850608,11,7,8000.0,6313.0,B2,1,0.14285714285714285
53776,10,0.0,301641,1,5200,36,17.8,1207097046,1,0,1207096526,829613952,11,7,22200.0,17750.0,B3,0,0.0
53777,6,0.0,181228,1,11050,36,6.25,1151799665,0,0,1151801075,774318001,11,7,34200.0,19312.0,A1,0,0.0
53778,8,1.0,241457,0,15350,60,17.45,1159747708,0,1,1255654355,845426815,11,7,9400.0,7516.0,B4,0,0.14285714285714285
53779,6,5.0,271559,2,13200,36,5.35,1220313683,0,1,1233274282,945389301,11,7,22600.0,12627.0,A0,0,0.14285714285714285
53780,8,10.0,281586,0,7200,36,15.65,1136160083,0,1,1136161547,808620676,11,7,22700.0,12461.0,B3,0,0.14285714285714285
53781,7,2.0,231398,1,10400,36,7.25,1151799302,0,0,1154391451,774319468,11,7,12400.0,9877.0,A2,0,0.0
53782,10,10.0,241468,0,20900,36,12.4,1128212278,0,0,1159318112,337913946,11,7,17000.0,15200.0,A5,0,0.0
53783,10,10.0,171202,1,10400,36,16.15,1178153378,0,0,1271462957,832205211,11,7,4400.0,326.0,B3,0,0.0
53784,6,Unknown,241464,0,7200,36,11.6,1162428519,0,0,1209083775,432606893,11,7,12700.0,4547.0,A5,1,0.0
53785,8,2.0,291623,1,3700,36,13.35,1114994195,0,0,1114994097,913768942,11,7,8300.0,7687.0,B1,0,0.0
53786,8,10.0,181230,1,10400,60,15.15,1117672541,0,0,1153960391,703383359,11,7,16000.0,8285.0,B2,0,0.0
53787,8,1.0,201324,1,25500,60,20.95,1246494387,0,0,1287964889,721872379,11,7,24600.0,23286.0,B4,0,0.0
53788,10,10.0,181231,1,7200,36,18.95,1094084570,0,0,1132965168,674438635,11,7,6500.0,5321.0,B4,0,0.0
53789,6,Unknown,401853,1,15950,36,14.6,1186102249,0,0,1212019270,945389564,11,7,13500.0,12302.0,B2,1,0.0
53790,10,7.0,482004,1,8900,60,11.55,1020297941,0,0,1048812014,227319871,11,7,12100.0,8295.0,A4,0,0.0
53791,7,4.0,231431,1,17500,36,15.15,1228178186,1,0,1277424342,819161841,11,7,20100.0,9269.0,B2,0,0.0
53792,9,10.0,231396,1,5950,36,12.25,1159748008,0,1,1162340742,742783056,11,7,21900.0,5890.0,B0,0,0.14285714285714285
53793,7,2.0,311685,2,5200,36,14.05,1154478011,0,1,1154478502,1029458197,11,7,11800.0,6574.0,B2,0,0.14285714285714285
53794,8,10.0,311662,2,7200,36,8.35,1130890441,0,1,1146444239,540435014,11,7,8600.0,6961.0,A2,0,0.14285714285714285
53795,9,2.0,381822,1,15350,36,7.4,1170374581,0,0,1209256928,642816746,11,7,25100.0,9483.0,A2,0,0.0
53796,8,7.0,231396,0,33050,60,16.7,1154479978,0,0,1271117045,666663120,18,10,26500.0,12260.0,B3,0,0.0
53797,10,2.0,181267,0,11050,36,17.9,1057192330,0,0,1057193033,832206746,18,10,34500.0,18828.0,B3,0,0.0
53798,10,10.0,401857,1,15350,36,7.9,1051922940,0,1,1137457619,774320326,18,10,12200.0,1538.0,A2,0,0.1
53799,10,5.0,401860,1,10400,36,13.1,1054599269,0,1,1096071414,834886301,18,10,9800.0,6246.0,A4,0,0.1
53800,9,4.0,171191,2,21300,36,6.0,1136163487,0,0,1221697927,256438512,18,10,49100.0,2062.0,A0,0,0.0
53801,10,10.0,271563,0,29900,36,15.05,1104627215,0,0,1174610549,506219306,18,10,17400.0,8880.0,B1,0,0.0
53802,7,10.0,231422,0,10400,36,16.1,1235952558,0,0,1292978788,876960756,18,10,8900.0,4706.0,B2,0,0.0
53803,10,2.0,311675,2,11050,36,6.8,1243903617,0,1,1243903214,708652945,18,10,38400.0,17714.0,A1,0,0.1
53804,6,2.0,361789,1,21300,60,21.15,1172881848,0,0,1172882750,700705012,18,10,26700.0,24237.0,C3,0,0.0
53805,9,10.0,131101,0,21300,36,7.95,1159747326,0,1,1216771432,30155301,18,10,26600.0,8429.0,A2,0,0.1
53806,9,6.0,251521,1,10400,36,12.65,1146530290,0,0,1146531465,945391053,18,10,19800.0,15887.0,B1,0,0.0
53807,10,10.0,361789,0,20900,36,14.15,1075768020,0,1,1075768216,650765793,18,10,29700.0,27527.0,A5,0,0.1
53808,7,3.0,231392,0,29900,36,9.1,1149209293,0,1,1195864614,666665459,18,10,69300.0,16338.0,A3,0,0.1
53809,10,3.0,181243,1,7200,36,14.25,1096678758,0,1,1096676287,813891475,18,10,27300.0,21966.0,B0,0,0.1
53810,8,4.0,181239,1,10400,36,12.05,1104625375,0,1,1135729387,703385064,18,10,17800.0,7165.0,A4,0,0.1
53811,10,1.0,371810,0,23000,60,16.85,1120264566,0,1,1120263962,653446160,21,10,37600.0,33040.0,B4,0,0.1
53812,10,1.0,241452,0,11050,36,10.4,1133483991,0,0,1154219453,703385945,21,10,14800.0,9785.0,A4,0,0.0
53813,10,2.0,311684,0,15350,36,17.8,1086136682,0,0,1101688710,356228221,21,10,20500.0,13080.0,B3,0,0.0
53814,7,8.0,281586,0,33050,36,9.4,1136163203,0,1,1136161961,592964849,21,10,51900.0,44461.0,A3,0,0.1
53815,10,10.0,231399,1,17500,36,8.5,1025569226,0,0,1025570363,298427689,21,10,44600.0,20709.0,A2,0,0.0
53816,8,10.0,121065,0,13050,36,5.95,1146529054,0,1,1146531342,293156739,21,10,185100.0,64396.0,A0,0,0.1
53817,8,4.0,221375,0,15350,36,18.3,1178151509,0,1,1178153908,692929400,21,10,21700.0,19294.0,B4,0,0.1
53818,10,10.0,461968,0,11050,36,9.55,1186102765,0,0,1186100783,771728337,21,10,29800.0,28149.0,A3,0,0.0
53819,10,10.0,181231,1,17500,36,13.9,1191372584,0,0,1222473722,750730690,21,10,28100.0,12128.0,B1,0,0.0
53820,10,10.0,291616,1,11050,60,16.5,1138838785,0,0,1234745637,642816490,21,10,16500.0,5900.0,B4,0,0.0
53821,8,1.0,181278,1,26100,36,15.75,1151801369,0,0,1151801271,663987227,21,10,36500.0,33975.0,B3,0,0.0
53822,10,10.0,231404,1,11050,36,13.75,1094086634,0,0,1138148376,542938854,21,10,18300.0,7003.0,B0,0,0.0
53823,7,0.0,331712,0,23000,36,5.3,1217638456,0,0,1279844940,837477154,21,10,46300.0,8688.0,A0,0,0.0
53824,10,10.0,181249,0,5200,36,24.75,1209689039,0,0,1209689268,719194328,21,10,22000.0,12137.0,C3,0,0.0
53825,9,10.0,121080,0,15350,36,6.25,1149207956,0,1,1175129969,351130740,21,10,29900.0,11191.0,A1,0,0.1
53826,8,8.0,341760,1,7600,36,15.65,1109721688,0,0,1109722555,516586973,21,10,67500.0,18892.0,B2,0,0.0
53827,8,3.0,311673,0,10400,36,13.45,1212367221,0,0,1233102410,840154931,12,8,15000.0,8324.0,B1,0,0.0
53828,9,6.0,121067,0,5950,36,17.15,1128212749,0,1,1154133469,824516680,12,8,7600.0,4651.0,B4,0,0.125
53829,6,Unknown,211356,1,5200,36,9.95,1162428999,0,0,1183162281,934851125,12,8,8200.0,4085.0,A4,1,0.0
53830,9,10.0,311666,0,11050,36,12.5,1162426989,0,1,1183163839,716604372,12,8,11800.0,9843.0,B1,0,0.125
53831,10,4.0,231391,1,11050,60,17.05,1096677447,0,0,1096678546,911177164,12,8,17400.0,14279.0,B2,0,0.0
53832,6,0.0,401853,0,11050,36,17.8,1259713749,0,1,1293409414,845425377,12,8,22800.0,8657.0,B3,0,0.125
53833,10,10.0,241459,0,10400,36,9.5,1222906425,0,0,1222906885,856051985,12,8,21800.0,15300.0,A3,0,0.0
53834,8,10.0,181233,0,3700,36,9.45,1214958093,0,1,1214957975,1045354655,12,8,15300.0,5136.0,A3,0,0.125
53835,6,9.0,311667,0,15350,36,12.5,1112400695,0,0,1187569077,937529328,12,8,29700.0,3672.0,A4,0,0.0
53836,8,10.0,331716,0,20900,60,15.55,1159749168,0,0,1299717975,840156913,12,8,8200.0,3404.0,B3,0,0.0
53837,9,2.0,241451,1,26100,60,13.45,1214957307,0,1,1214959821,969065533,12,8,36100.0,25993.0,B1,0,0.125
53838,9,3.0,181221,1,13050,36,13.35,1151798704,0,0,1151798558,1018918581,12,8,22400.0,15571.0,B1,0,0.0
53839,9,2.0,231419,1,7600,36,14.7,1138841622,0,0,1138840162,934848052,12,8,11800.0,9848.0,B2,0,0.0
53840,9,10.0,482003,1,10400,60,15.6,1141258666,0,0,1211242245,829615179,12,8,7200.0,6567.0,B3,0,0.0
53841,8,10.0,231413,1,15950,60,24.8,1154480241,0,0,1271119080,711244903,12,8,19400.0,6215.0,D4,0,0.0
53842,10,4.0,361787,1,26100,36,7.7,1059869622,0,0,1059872311,658716814,12,8,61500.0,25701.0,A1,0,0.0
53843,7,1.0,121062,1,13200,36,18.2,1175560373,0,1,1175559715,805940776,12,8,23400.0,18341.0,B4,0,0.125
53844,10,10.0,241453,0,12950,36,7.0,1172882560,0,0,1172881624,464141113,12,8,23100.0,17048.0,A1,0,0.0
53845,9,10.0,181231,1,13050,36,14.65,1143938015,0,0,1146528804,813889749,12,8,14600.0,12776.0,B2,0,0.0
53846,9,3.0,421896,0,13050,36,12.15,1151798596,0,0,1180313979,942797571,12,8,17100.0,9746.0,B0,0,0.0
53847,8,3.0,401852,1,10400,36,9.8,1170374465,0,0,1222216944,845424015,19,8,14500.0,4867.0,A4,0,0.0
53848,10,0.0,231391,1,5950,36,15.4,1170377546,0,1,1170376258,721873343,19,8,15900.0,10520.0,B2,0,0.125
53849,9,3.0,171206,1,7600,36,9.75,1172880228,0,0,1203984431,834886580,19,8,15400.0,5051.0,A4,0,0.0
53850,8,5.0,361784,0,10050,36,10.85,1220313650,0,1,1220313704,537755749,19,8,35600.0,13149.0,A4,0,0.125
53851,6,10.0,141137,0,5200,36,10.65,1180829321,0,0,1180831331,372041534,19,8,38600.0,35198.0,A4,0,0.0
53852,8,10.0,421901,0,15350,36,9.6,1107303132,0,0,1153958889,713923871,19,8,15400.0,8356.0,A3,0,0.0
53853,6,2.0,181229,0,26100,36,22.3,1183423176,0,0,1183424249,474681977,19,8,79500.0,39269.0,C1,0,0.0
53854,9,10.0,331729,0,15350,36,12.5,1162428656,0,1,1196121960,185415489,19,8,15500.0,10353.0,B1,0,0.125
53855,8,10.0,171194,2,29900,60,17.75,1165020253,0,1,1165017620,492999785,19,8,167700.0,40071.0,B4,0,0.125
53856,7,6.0,181227,1,25500,36,9.7,1099355467,0,0,1099355522,671849806,19,8,43700.0,29830.0,A3,0,0.0
53857,10,8.0,321702,0,29900,60,22.5,1094083495,0,0,1148515384,653445043,19,8,38100.0,23107.0,C3,0,0.0
53858,8,4.0,311661,1,25500,36,7.8,1151799729,0,0,1232152632,727143531,22,10,13700.0,5078.0,A2,0,0.0
53859,8,3.0,231406,0,5200,36,8.15,1154479930,0,0,1154477399,579747353,22,10,18400.0,5311.0,A3,0,0.0
53860,10,0.0,421891,1,7600,36,14.35,1088728718,0,1,1088729442,787538831,22,10,45000.0,42486.0,B1,0,0.1
53861,9,2.0,231396,1,10400,36,22.75,1209688492,0,0,1209688952,837477060,22,10,38100.0,32877.0,C1,0,0.0
53862,8,2.0,231413,1,15350,36,12.2,1157158211,0,0,1224548402,800671675,22,10,8900.0,4810.0,B0,0,0.0
53863,8,7.0,311684,1,15950,36,12.5,1133482702,0,0,1195689790,908499258,22,10,15500.0,6439.0,B0,0,0.0
53864,8,10.0,471986,1,12950,60,26.9,1183422786,0,0,1183423092,724465725,22,10,23000.0,21346.0,D3,0,0.0
53865,10,8.0,231403,1,15350,36,13.05,1070409620,0,0,1070410872,642818324,22,10,26000.0,17470.0,A4,0,0.0
53866,8,0.0,251525,1,7200,36,11.0,1157156717,0,0,1164931615,742783489,22,10,24400.0,7494.0,A4,0,0.0
53867,10,10.0,131102,0,10400,36,9.75,1167698766,0,0,1167696901,813888382,22,10,24200.0,10156.0,A4,0,0.0
53868,7,0.0,101009,0,29900,36,17.05,1228178053,0,1,1228176383,937528182,22,10,49600.0,31197.0,B3,0,0.1
53869,10,8.0,291613,0,7200,36,11.6,1122943640,0,0,1122941136,740189664,22,10,20100.0,17259.0,A4,0,0.0
53870,6,10.0,121063,1,21300,36,14.65,1149207575,0,0,1206230682,808618433,14,9,17700.0,9380.0,B2,0,0.0
53871,8,10.0,301642,1,11050,36,11.55,1146529785,0,0,1146528500,716604204,14,9,26900.0,12504.0,A5,0,0.0
53872,8,8.0,101014,2,5950,36,12.6,1143937475,0,0,1143937839,627178062,14,9,16400.0,9807.0,B1,0,0.0
53873,10,6.0,552154,1,26100,36,10.8,1172882273,0,0,1172882948,540433912,14,9,28600.0,27058.0,A4,0,0.0
53874,6,Unknown,191297,0,11050,36,17.9,1180830854,0,0,1217118060,766457774,14,9,14500.0,8193.0,B3,1,0.0
53875,10,3.0,241459,0,11050,36,11.15,1080867489,0,0,1148259432,808619418,14,9,10500.0,3941.0,A3,0,0.0
53876,7,9.0,101031,0,5950,36,12.8,1146529567,0,0,1190594900,776997416,14,9,12100.0,3500.0,B1,0,0.0
53877,9,10.0,241456,0,5200,36,12.85,1188779152,0,0,1188780829,382665725,14,9,12600.0,5699.0,B0,0,0.0
53878,7,1.0,331719,0,29900,36,13.65,1165020152,0,0,1242780704,808620083,14,9,20800.0,6378.0,B2,0,0.0
53879,10,10.0,181243,1,10400,36,8.0,1212367071,0,0,1264207978,237861988,14,9,48500.0,4748.0,A2,0,0.0
53880,10,8.0,231426,0,15350,36,15.75,1112401157,0,1,1120178003,803347435,14,9,16100.0,14326.0,B2,0,0.1111111111111111
53881,10,3.0,181232,0,29900,60,24.5,1180831285,0,1,1219709158,685068780,14,9,54000.0,25728.0,C3,0,0.1111111111111111
53882,10,5.0,141135,1,11050,60,14.45,1138841666,0,1,1224375286,603590960,18,8,13100.0,6499.0,B2,0,0.125
53883,9,10.0,281591,0,15950,36,11.9,1136160022,0,1,1188000776,761358684,18,8,12500.0,7974.0,A5,0,0.125
53884,9,10.0,231415,0,5950,36,11.0,1101946848,0,1,1117500608,379990750,18,8,5800.0,5240.0,A3,0,0.125
53885,9,0.0,101010,0,11050,60,19.65,1128213874,0,1,1255219772,727142402,18,8,3900.0,3291.0,C2,0,0.125
53886,8,3.0,121065,1,7200,36,8.25,1146530476,0,0,1146529286,800672081,18,8,52400.0,36763.0,A3,0,0.0
53887,8,10.0,181229,0,1800,36,11.45,1191371932,0,0,1269131739,598233938,18,8,22800.0,408.0,A5,0,0.0
53888,9,10.0,241462,0,10400,60,14.05,1194049992,0,0,1295137581,776996108,18,8,8600.0,4458.0,B1,0,0.0
53889,7,8.0,461970,1,11050,36,13.2,1146531357,0,0,1167264216,621909305,18,8,17100.0,9745.0,B1,0,0.0
53890,8,10.0,101024,0,13050,36,16.45,1165019998,0,1,1188347876,845427395,18,8,14100.0,10571.0,B3,0,0.125
53891,10,9.0,532105,0,5950,36,12.95,1022978814,0,1,1061857947,690336940,18,8,7600.0,3880.0,B0,0,0.125
53892,9,10.0,181247,0,26100,60,24.1,1117673203,0,0,1221352748,627178532,18,8,14700.0,12015.0,D2,0,0.0
53893,6,Unknown,231411,0,33050,36,17.6,1096677876,0,0,1114820552,687659709,18,8,53200.0,30061.0,B3,1,0.0
53894,8,10.0,191292,0,23000,60,15.05,1104626521,0,0,1169426420,663984359,18,8,25700.0,16397.0,B1,0,0.0
53895,7,10.0,211342,2,26100,36,7.45,1194049479,0,0,1194050002,161742515,18,8,60800.0,38786.0,A2,0,0.0
53896,9,2.0,131118,0,15350,36,13.45,1159750760,0,0,1216774441,721872449,18,8,11400.0,6705.0,B1,0,0.0
53897,10,10.0,101009,1,11050,60,12.4,1133481614,0,0,1133483657,598235012,18,8,21400.0,18610.0,B0,0,0.0
53898,7,5.0,331715,0,21300,36,6.9,1159750344,0,0,1159749230,432607361,18,8,,2.0,A1,0,0.0
53899,8,7.0,241455,2,33050,36,17.1,1183423312,0,1,1227485218,813890344,18,8,32700.0,20733.0,B3,0,0.125
53900,7,0.0,191300,0,7000,36,11.45,1149209234,0,0,1149207326,579746679,18,8,29700.0,23624.0,A5,0,0.0
53901,8,2.0,181227,1,8900,36,8.95,1109723678,0,0,1112315043,832206555,18,8,12300.0,9529.0,A2,0,0.0
53902,10,10.0,532115,2,25500,60,15.65,1109724131,0,0,1109723824,348452894,18,8,77300.0,39639.0,B2,0,0.0
53903,10,8.0,311667,0,26100,60,13.15,999391202,0,0,999389240,637545826,18,8,56900.0,31357.0,B0,0,0.0
53904,10,4.0,522088,0,16500,60,13.9,1114994886,0,0,1205712126,598234618,18,8,11900.0,9254.0,B1,0,0.0
53905,9,4.0,381821,0,11050,36,10.1,1125621793,0,1,1174868708,821840309,21,9,9600.0,6227.0,A3,0,0.1111111111111111
53906,7,0.0,231396,1,5950,36,7.05,1186099760,0,0,1201653262,690338143,21,9,13000.0,5216.0,A1,0,0.0
53907,10,10.0,121079,0,1800,36,10.4,1194049823,0,0,1194049821,803347730,21,9,41900.0,16234.0,A3,0,0.0
