id,all_txn_cnt,all_net_sum,all_net_mean,all_net_std,all_abs_mean,all_abs_p50,all_abs_p90,all_abs_max,all_abs_min,all_in_cnt,all_in_sum,all_in_mean,all_out_cnt,all_out_sum,all_out_mean,all_out_in_ratio,all_avg_ticket,all_large_cnt_ratio,all_wknd_ratio,all_night_ratio,all_active_days,all_avg_gap_days,all_days_since_last,win30d_txn_cnt,win30d_net_sum,win30d_net_mean,win30d_net_std,win30d_abs_mean,win30d_abs_p50,win30d_abs_p90,win30d_abs_max,win30d_abs_min,win30d_in_cnt,win30d_in_sum,win30d_in_mean,win30d_out_cnt,win30d_out_sum,win30d_out_mean,win30d_out_in_ratio,win30d_avg_ticket,win30d_large_cnt_ratio,win30d_wknd_ratio,win30d_night_ratio,win30d_active_days,win30d_avg_gap_days,win30d_days_since_last,win60d_txn_cnt,win60d_net_sum,win60d_net_mean,win60d_net_std,win60d_abs_mean,win60d_abs_p50,win60d_abs_p90,win60d_abs_max,win60d_abs_min,win60d_in_cnt,win60d_in_sum,win60d_in_mean,win60d_out_cnt,win60d_out_sum,win60d_out_mean,win60d_out_in_ratio,win60d_avg_ticket,win60d_large_cnt_ratio,win60d_wknd_ratio,win60d_night_ratio,win60d_active_days,win60d_avg_gap_days,win60d_days_since_last,win90d_txn_cnt,win90d_net_sum,win90d_net_mean,win90d_net_std,win90d_abs_mean,win90d_abs_p50,win90d_abs_p90,win90d_abs_max,win90d_abs_min,win90d_in_cnt,win90d_in_sum,win90d_in_mean,win90d_out_cnt,win90d_out_sum,win90d_out_mean,win90d_out_in_ratio,win90d_avg_ticket,win90d_large_cnt_ratio,win90d_wknd_ratio,win90d_night_ratio,win90d_active_days,win90d_avg_gap_days,win90d_days_since_last
65,37,-10870.08,-293.78594594594597,1307.2319159635233,682.435135135135,277.18,3013.085999999999,3984.89,0.6,2.0,7190.01,3595.005,35.0,18060.09,516.0025714285714,2.5118309984948795,682.435135135135,0.054054052593133714,0.2972972972972973,1.0,36,4.805555555555555,1858,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
67,51,-5849.790000000001,-114.70176470588237,1101.1103098231456,507.54490196078433,263.25,552.0,5406.5,0.0,2.0,10017.5,5008.75,48.0,15867.29,330.5685416666667,1.5839570749604235,507.54490196078433,0.0392156855055748,0.29411764705882354,1.0,49,2.84,2929,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
68,79,-11897.339999999998,-150.5992405063291,1080.8308330569569,607.192911392405,329.06,2361.1340000000014,3680.16,0.0,6.0,18035.45,3005.9083333333333,71.0,29932.79,421.5885915492958,1.6596641613234122,607.192911392405,0.012658227687870536,0.27848101265822783,1.0,69,2.230769230769231,2434,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
71,56,17494.53,312.4023214285714,1888.8477944128135,804.4726785714286,268.73,881.645,6693.75,2.16,5.0,31272.5,6254.5,51.0,13777.97,270.1562745098039,0.44057782395265555,804.4726785714286,0.08928571269132657,0.2857142857142857,1.0,52,3.290909090909091,2154,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
72,66,12566.230000000001,190.39742424242425,1468.5555633125837,675.1392424242424,289.995,735.025,5326.18,5.4,6.0,28562.71,4760.451666666667,60.0,15996.48,266.608,0.5600476985356064,675.1392424242424,0.09090908953168046,0.2727272727272727,1.0,59,2.876923076923077,2889,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
76,53,-10116.18,-190.87132075471698,978.2149573704246,524.3467924528302,310.71,505.19000000000017,3435.86,0.13,3.0,8837.1,2945.7000000000003,50.0,18953.28,379.06559999999996,2.1447397899599707,524.3467924528302,0.0,0.2830188679245283,1.0,48,3.3846153846153846,2103,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
78,20,16791.28,839.564,2477.7124008360697,1132.576,176.385,6207.060000000001,6817.2,3.18,3.0,19721.4,6573.8,17.0,2930.12,172.35999999999999,0.14857565892134555,1132.576,0.14999999250000037,0.3,1.0,20,8.894736842105264,3653,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
82,73,-13011.789999999999,-178.24369863013698,1228.6362532538835,663.7708219178081,313.8,2621.779999999998,3997.33,1.01,5.0,17721.739999999998,3544.3479999999995,68.0,30733.53,451.9636764705882,1.734227564464086,663.7708219178081,0.027397259898667675,0.3013698630136986,1.0,66,2.4027777777777777,2070,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
86,74,-6382.59,-86.25121621621622,982.9832639386249,516.0822972972973,276.75,1828.9550000000058,3535.14,0.0,6.0,15903.75,2650.625,66.0,22286.34,337.6718181818182,1.4013261022462422,516.0822972972973,0.0,0.28378378378378377,1.0,65,2.328767123287671,2254,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
88,65,-6375.93,-98.09123076923078,1313.1912128778931,723.6823076923076,324.42,3195.568,3662.47,0.0,6.0,20331.71,3388.6183333333333,57.0,26707.64,468.5550877192982,1.3135953640242952,723.6823076923076,0.0,0.3076923076923077,1.0,57,2.8125,3687,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
89,56,-13553.689999999999,-242.03017857142854,1651.8126067681376,989.8519642857143,362.83500000000004,3641.56,3944.83,5.99,6.0,20939.010000000002,3489.8350000000005,50.0,34492.7,689.8539999999999,1.647293735394018,989.8519642857143,0.10714285522959188,0.26785714285714285,1.0,46,3.018181818181818,3416,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
91,31,11517.89,371.5448387096774,1965.1926931912994,838.8403225806452,276.49,527.99,6454.08,5.72,3.0,18760.97,6253.656666666667,28.0,7243.08,258.68142857142857,0.38607172228375863,838.8403225806452,0.09677419042663901,0.2903225806451613,1.0,29,5.566666666666666,3609,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
93,49,12166.97,248.30551020408163,1446.6658004630585,745.2283673469389,323.42,3652.496000000001,4386.5,0.0,6.0,24341.58,4056.9300000000003,41.0,12174.61,296.94170731707317,0.5001569330955444,745.2283673469389,0.10204081424406503,0.22448979591836735,1.0,43,3.6875,3680,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
94,42,-3289.46,-78.32047619047619,793.4064672338816,484.8780952380953,260.22,1833.447999999998,2329.58,13.88,4.0,8537.71,2134.4275,38.0,11827.17,311.2413157894737,1.385285984018515,484.8780952380953,0.0,0.2619047619047619,1.0,36,4.219512195121951,3684,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
95,76,-6863.79,-90.31302631578947,745.8315233420476,438.4598684210526,273.68,1498.78,2353.33,0.35,6.0,13229.58,2204.93,70.0,20093.37,287.04814285714286,1.5188214590698403,438.4598684210526,0.0,0.2894736842105263,1.0,65,2.4133333333333336,3291,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
96,42,-6338.000000000001,-150.90476190476193,900.1427852541306,473.18333333333334,266.93,500.695,4015.05,3.42,3.0,6767.85,2255.9500000000003,39.0,13105.85,336.0474358974359,1.9364864762167473,473.18333333333334,0.0238095232426304,0.2857142857142857,1.0,39,4.317073170731708,2127,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
98,95,815.7499999999991,8.586842105263148,1534.1607265650503,691.8392631578947,300.52,1178.6100000000094,6118.12,0.44,6.0,33270.24,5545.04,89.0,32454.49,364.65719101123597,0.9754810905789836,691.8392631578947,0.06315789407202217,0.28421052631578947,1.0,86,1.9042553191489362,2764,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
99,53,-8673.72,-163.65509433962262,780.7597306386966,452.5135849056604,285.96,852.0560000000017,2794.25,1.45,3.0,7654.75,2551.5833333333335,50.0,16328.47,326.5694,2.133116038782048,452.5135849056604,0.0,0.37735849056603776,1.0,49,3.3653846153846154,2012,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
101,93,-5256.549999999999,-56.52204301075268,1100.8868586404792,537.026129032258,282.73,510.3539999999999,3922.58,2.19,6.0,22343.44,3723.9066666666663,87.0,27599.99,317.2412643678161,1.23526144580981,537.026129032258,0.04301075222569084,0.3010752688172043,1.0,83,1.891304347826087,1222,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
102,99,3466.480000000001,35.014949494949505,1633.0874469108824,713.0335353535354,287.29,1273.6040000000025,6858.6,1.97,6.0,37028.4,6171.400000000001,93.0,33561.92,360.88086021505376,0.9063832085397591,713.0335353535354,0.060606059993878185,0.2828282828282828,1.0,85,1.8061224489795917,3162,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
103,74,18721.14,252.98837837837837,2135.1955340622853,911.5883783783783,331.82000000000005,1362.4460000000036,8121.75,3.69,6.0,43089.34,7181.556666666666,68.0,24368.2,358.3558823529412,0.5655273438728575,911.5883783783783,0.09459459331628928,0.2972972972972973,1.0,65,2.4383561643835616,2959,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
104,102,1443.12,14.148235294117645,1169.0959312131033,510.2713725490196,262.325,493.668,4739.58,0.0,6.0,26745.4,4457.566666666667,92.0,25302.28,275.02478260869566,0.9460423100441181,510.2713725490196,0.05882352883506344,0.29411764705882354,1.0,82,1.5742574257425743,3223,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
105,64,9659.149999999998,150.92421874999997,1601.9423698577336,787.28484375,317.45000000000005,1601.165000000001,5421.98,0.61,6.0,30022.69,5003.781666666667,58.0,20363.54,351.0955172413793,0.678271667173119,787.28484375,0.09374999853515628,0.296875,1.0,57,2.9682539682539684,2920,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
107,92,30994.52,336.8969565217391,3020.220593150728,1161.381956521739,309.495,1597.1660000000024,13139.0,4.11,6.0,68920.83,11486.805,86.0,37926.31,441.0036046511628,0.5502880623963715,1161.381956521739,0.07608695569470701,0.2717391304347826,1.0,84,2.043956043956044,2860,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
108,62,50688.21,817.5517741935483,3480.1936408281554,1375.5346774193547,308.615,887.894,11897.17,0.04,6.0,67985.68,11330.946666666665,56.0,17297.47,308.8833928571429,0.25442813839246115,1375.5346774193547,0.09677419198751304,0.3548387096774194,1.0,55,2.8360655737704916,3140,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
109,23,17626.0,766.3478260869565,2674.3651305598028,1191.8347826086956,296.25,6092.0980000000045,7604.55,1.07,3.0,22519.1,7506.366666666666,20.0,4893.099999999999,244.65499999999997,0.2172866588710345,1191.8347826086956,0.1304347769376184,0.2608695652173913,1.0,22,7.454545454545454,3370,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
110,54,35116.44,650.3044444444445,2749.604926009983,1199.8622222222223,306.88,5591.55000000002,8976.85,4.5,6.0,49954.5,8325.75,48.0,14838.06,309.12624999999997,0.297031498657838,1199.8622222222223,0.11111110905349798,0.25925925925925924,1.0,46,3.358490566037736,2806,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
111,48,-14405.43,-300.113125,1210.9874982947583,737.0664583333333,272.44,2224.594000000001,3668.23,2.24,5.0,10486.880000000001,2097.376,43.0,24892.31,578.8909302325582,2.373662137606832,737.0664583333333,0.020833332899305567,0.22916666666666666,1.0,44,3.6808510638297873,3207,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
112,86,7386.529999999998,85.88988372093021,1824.144241721544,793.0633720930232,267.44500000000005,2065.425,7030.0,1.49,6.0,37794.99,6299.165,80.0,30408.46,380.10575,0.8045632502931059,793.0633720930232,0.08139534789075177,0.313953488372093,1.0,76,2.164705882352941,4018,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
113,56,12119.66,216.42249999999999,1742.9922994992369,858.2917857142857,291.485,4027.84,5511.5,44.16,6.0,30092.0,5015.333333333333,50.0,17972.34,359.4468,0.5972464442178238,858.2917857142857,0.10714285522959188,0.2857142857142857,1.0,49,3.4,2615,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
114,32,23396.0,731.125,3368.8990313003997,1331.5625,292.005,993.4030000000001,11341.0,2.98,3.0,33003.0,11001.0,29.0,9607.0,331.2758620689655,0.2910947489533953,1331.5625,0.0937499970703126,0.1875,1.0,31,4.903225806451613,2024,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
115,88,10460.099999999999,118.86477272727271,1733.9314125698568,738.1702272727273,265.745,820.8259999999989,7188.82,0.33,6.0,37709.54,6284.923333333333,82.0,27249.44,332.310243902439,0.7226139592070703,738.1702272727273,0.06818181740702481,0.2840909090909091,1.0,78,2.0344827586206895,3040,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
116,77,2446.1900000000005,31.768701298701306,1410.3078151010627,680.898051948052,295.53,1747.1320000000057,5195.21,2.17,6.0,27437.67,4572.945,71.0,24991.48,351.99267605633804,0.9108455637482759,680.898051948052,0.0779220769101029,0.2727272727272727,1.0,68,2.3157894736842106,2979,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
117,49,6248.84,127.52734693877551,1762.5480626635592,571.0473469387755,279.06,438.7180000000001,8736.75,3.61,2.0,17115.08,8557.54,47.0,10866.24,231.19659574468085,0.6348927378291603,571.0473469387755,0.040816325697626006,0.20408163265306123,1.0,45,3.7291666666666665,2276,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
118,97,-6033.63,-62.202371134020616,1036.016516636331,524.8361855670103,286.65,747.8500000000034,4150.12,3.83,6.0,22437.739999999998,3739.623333333333,91.0,28471.37,312.8721978021978,1.2689054244648121,524.8361855670103,0.04123711297693698,0.26804123711340205,1.0,83,1.875,3050,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
119,51,41669.31,817.045294117647,2951.306356522381,1249.234705882353,254.52,7761.09,9268.43,2.72,6.0,52690.14,8781.69,45.0,11020.83,244.90733333333333,0.20916304264499652,1249.234705882353,0.11764705651672439,0.2549019607843137,1.0,48,3.42,1955,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
120,58,16769.190000000002,289.1239655172414,2454.6714405079556,1177.593275862069,316.115,4480.420000000011,7989.8,5.86,6.0,42534.8,7089.133333333334,52.0,25765.61,495.4925,0.6057536417097117,1177.593275862069,0.12068965309155771,0.3448275862068966,1.0,50,3.087719298245614,1189,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
121,97,-28734.56,-296.2325773195876,1211.4073227743893,687.0709278350516,298.0,2928.922,3940.53,0.58,6.0,18955.66,3159.2766666666666,91.0,47690.22,524.0683516483516,2.5158828549089884,687.0709278350516,0.02061855648846849,0.26804123711340205,1.0,89,1.875,2927,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
122,74,14531.94,196.37756756756758,1684.332588272664,738.9345945945946,298.745,1174.3210000000013,6206.42,0.67,6.0,34606.55,5767.758333333334,68.0,20074.61,295.2148529411765,0.5800812273809414,738.9345945945946,0.08108107998539081,0.24324324324324326,1.0,65,2.410958904109589,3681,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
123,78,-7979.929999999999,-102.30679487179486,1246.5485062337082,670.3934615384616,310.96500000000003,2428.5219999999963,4214.25,2.69,6.0,22155.38,3692.5633333333335,72.0,30135.31,418.54597222222225,1.3601802360708695,670.3934615384616,0.02564102531229455,0.32051282051282054,1.0,69,2.3636363636363638,3685,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
125,75,-9463.32,-126.1776,557.2283699895306,371.5525333333333,268.44,575.1420000000011,2195.09,6.69,6.0,9201.56,1533.5933333333332,69.0,18664.88,270.50550724637685,2.0284473500114713,371.5525333333333,0.0,0.28,1.0,64,2.391891891891892,2127,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
127,71,12115.91,170.64661971830986,1925.4314790819842,867.2857746478874,262.08,3201.35,6760.2,1.95,6.0,36846.6,6141.099999999999,65.0,24730.69,380.47215384615384,0.6711797017724517,867.2857746478874,0.0985915479071613,0.28169014084507044,1.0,63,2.6857142857142855,4167,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
130,39,37499.67,961.53,3240.3798180224744,1416.1817948717949,260.05,8635.824000000002,9745.82,6.61,5.0,46365.38,9273.076,34.0,8865.710000000001,260.7561764705883,0.1912140049280042,1416.1817948717949,0.12820512491781733,0.2564102564102564,1.0,34,3.763157894736842,2805,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
131,61,3684.810000000001,60.40672131147542,1058.2818605499535,542.0060655737706,253.22,2404.81,3261.24,5.47,6.0,18373.59,3062.265,55.0,14688.779999999999,267.06872727272724,0.7994507333188858,542.0060655737706,0.0,0.3114754098360656,1.0,54,3.066666666666667,3257,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
132,80,9170.850000000002,114.63562500000003,1914.3038086871259,862.021875,314.345,2323.705000000005,7294.3,0.0,6.0,39066.3,6511.05,72.0,29895.45,415.21458333333334,0.7652490765502428,862.021875,0.07499999906250002,0.275,1.0,70,2.278481012658228,1759,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
133,73,2066.390000000001,28.306712328767134,1031.4630935621053,532.9626027397261,307.09,514.0279999999999,3748.61,3.86,6.0,20486.33,3414.388333333334,67.0,18419.94,274.9244776119403,0.8991332268444794,532.9626027397261,0.013698629949333838,0.3013698630136986,1.0,63,2.4027777777777777,2101,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
