id,title,career,zip_code,residence,loan,term,interest_rate,issue_time,syndicated,installment,record_time,history_time,total_accounts,balance_accounts,balance_limit,balance,level,label,career_isna,payment_to_balance
198,7,6.0,241453,1,21300,36,16.35,1170376834,0,1,1170376737,871689775,14.0,8.0,26500.0,25165.0,B3,1,0,0.125
199,8,2.0,461968,0,20900,60,16.2,1172880883,0,0,1172882955,479781960,14.0,8.0,29600.0,26813.0,B3,0,0,0.0
200,6,10.0,181250,1,23000,60,14.05,1154479917,0,0,1162252996,729823599,19.0,9.0,27600.0,23163.0,B2,1,0,0.0
201,6,0.0,181227,1,7200,36,13.4,1125622486,0,0,1193013886,874370102,19.0,9.0,4600.0,2784.0,B1,0,0,0.0
202,6,Unknown,171207,2,5200,36,7.65,1122942644,0,0,1146270964,592966265,19.0,9.0,17900.0,3879.0,A2,0,1,0.0
203,6,5.0,291610,2,7200,36,8.2,1202000182,0,0,1201999928,790216031,19.0,9.0,22800.0,9715.0,A3,0,0,0.0
204,10,10.0,201324,0,23000,60,19.15,1015030039,0,1,1123892099,708654581,19.0,9.0,14300.0,9732.0,D4,1,0,0.1111111111111111
205,8,0.0,181239,1,5950,36,19.1,1191372963,0,0,1191370653,808619089,19.0,9.0,23200.0,15093.0,B4,0,0,0.0
206,9,0.0,361788,1,15350,36,10.95,1159748706,0,0,1188261815,727145498,19.0,9.0,24000.0,11157.0,A4,0,0,0.0
207,10,6.0,231391,1,5200,36,9.15,1172881991,0,0,1172882998,863741483,19.0,9.0,39500.0,9891.0,A3,0,0,0.0
208,10,10.0,241467,0,26100,60,15.2,1096676667,0,1,1153702702,406255541,19.0,9.0,46400.0,18262.0,B1,0,0,0.1111111111111111
209,8,1.0,461963,1,5200,36,9.7,1170377373,0,1,1170374541,776995402,19.0,9.0,20600.0,6790.0,A4,0,0,0.1111111111111111
210,6,4.0,181235,2,11050,36,13.65,1217635268,0,0,1217635568,892686188,19.0,9.0,40000.0,21714.0,B1,0,0,0.0
211,10,5.0,291603,0,11050,36,11.1,1073090753,0,0,1073088935,779673840,19.0,9.0,17500.0,13854.0,A3,1,0,0.0
212,7,7.0,181269,2,10400,36,9.65,1175559277,0,0,1248137113,934850760,19.0,9.0,15700.0,2766.0,A4,0,0,0.0
213,8,10.0,181227,0,11050,36,11.6,1204417411,0,0,1274401581,364089965,19.0,9.0,8800.0,3563.0,A5,0,0,0.0
214,8,6.0,311676,0,15350,60,19.55,1122942835,0,1,1213664339,763778553,19.0,9.0,17600.0,8211.0,C2,0,0,0.1111111111111111
215,6,5.0,241462,1,21300,60,30.75,1204416101,0,1,1321059379,892685411,19.0,9.0,16000.0,8359.0,E5,1,0,0.1111111111111111
216,6,Unknown,101026,0,25500,60,15.85,1194051475,0,1,1243297975,329961926,19.0,9.0,26600.0,21596.0,B2,0,1,0.1111111111111111
217,10,10.0,231407,0,11050,36,13.45,983493363,0,0,983491972,466735788,19.0,9.0,34900.0,25879.0,B1,0,0,0.0
218,8,8.0,401863,2,5950,36,7.95,1157157317,0,1,1157156459,561427600,19.0,9.0,,1.0,A2,0,0,0.1111111111111111
219,10,7.0,221373,1,23000,36,20.35,1083459223,0,1,1083458819,840154944,19.0,9.0,34600.0,31962.0,C1,0,0,0.1111111111111111
220,10,9.0,371802,0,29900,60,7.45,1175560194,0,0,1183335693,400983809,19.0,9.0,79900.0,28890.0,A2,0,0,0.0
221,7,10.0,241458,0,15350,60,5.35,1175559434,0,0,1297385002,737513647,19.0,9.0,26900.0,3736.0,A0,0,0,0.0
222,10,0.0,311666,1,9850,36,15.9,1207097360,0,0,1225240003,866422507,19.0,9.0,9700.0,7592.0,B2,0,0,0.0
223,6,Unknown,131105,1,3700,36,9.4,1225584070,0,0,1311123569,989974063,19.0,9.0,6000.0,394.0,A3,0,1,0.0
224,10,10.0,151170,0,23000,60,17.8,1186101199,0,1,1284597496,545617200,19.0,9.0,11900.0,11389.0,B3,0,0,0.1111111111111111
225,7,3.0,241452,0,5950,36,7.85,1165018613,0,0,1165020936,808621083,19.0,9.0,16500.0,11118.0,A2,0,0,0.0
226,7,9.0,121068,1,7000,36,7.95,1180831462,0,1,1180831338,692930824,19.0,9.0,29500.0,8202.0,A2,1,0,0.1111111111111111
227,9,0.0,131101,1,3700,36,14.6,1165021078,0,1,1165018276,727143506,19.0,9.0,11100.0,5297.0,B2,0,0,0.1111111111111111
228,9,6.0,482002,1,10400,36,9.7,1109722781,0,1,1153787536,692930593,19.0,9.0,12400.0,5829.0,A3,0,0,0.1111111111111111
229,8,10.0,401852,1,10400,60,13.1,1128212250,0,1,1128212676,708656223,19.0,9.0,15100.0,11360.0,B0,1,0,0.1111111111111111
230,8,10.0,281587,0,16500,60,13.3,1146528102,0,0,1146530944,650768157,19.0,9.0,38200.0,28587.0,B1,1,0,0.0
231,10,10.0,471982,0,7000,36,8.0,1180831350,0,1,1217118328,763778316,19.0,9.0,5000.0,4592.0,A2,0,0,0.1111111111111111
232,8,10.0,181268,0,21300,36,7.3,1146530821,0,0,1146530306,272075451,19.0,9.0,66200.0,36917.0,A2,0,0,0.0
233,7,10.0,131101,2,5200,36,6.7,1143937404,0,0,1143938365,437876130,19.0,9.0,93100.0,25681.0,A1,0,0,0.0
234,9,0.0,311681,1,7000,36,14.55,1157158106,0,0,1157156378,1005868927,19.0,9.0,11900.0,7567.0,B2,0,0,0.0
235,9,7.0,301647,0,15950,36,7.25,1151798846,0,1,1237335375,721872202,19.0,9.0,17700.0,1712.0,A2,0,0,0.1111111111111111
236,6,6.0,231396,1,21300,36,6.0,1133482845,0,1,1136076196,716601699,19.0,9.0,64100.0,19727.0,A0,0,0,0.1111111111111111
237,10,6.0,181225,0,12950,36,7.1,1120262526,0,1,1120265846,685065876,19.0,9.0,57500.0,15297.0,A1,0,0,0.1111111111111111
238,8,10.0,211356,0,13050,60,17.0,1209689289,0,0,1209689562,458786897,19.0,9.0,50500.0,28378.0,B3,0,0,0.0
239,8,9.0,482003,0,15950,60,14.1,1128213767,0,0,1128212315,790217936,19.0,9.0,23600.0,19348.0,B1,1,0,0.0
240,5,10.0,241460,2,25500,60,19.35,1149207252,0,1,1278806731,761357689,19.0,9.0,23300.0,7110.0,C3,1,0,0.1111111111111111
241,7,10.0,231391,1,12950,36,13.5,1117671924,0,0,1151367406,295750436,19.0,9.0,11700.0,9582.0,B1,0,0,0.0
242,10,4.0,121061,0,15950,36,19.05,1088728825,0,0,1117241180,798078505,19.0,9.0,14000.0,12050.0,B4,0,0,0.0
243,6,10.0,101024,0,16500,36,6.25,1159749226,0,0,1190851476,616550600,19.0,9.0,28600.0,12809.0,A1,0,0,0.0
244,8,5.0,341756,0,7200,36,9.45,1214958367,0,0,1225328304,997920659,19.0,9.0,16700.0,7359.0,A3,0,0,0.0
245,8,8.0,291619,0,15950,36,6.9,1170375856,0,0,1172967551,745459330,19.0,9.0,23000.0,15822.0,A1,0,0,0.0
246,10,10.0,231397,1,17500,36,7.95,1170377093,0,0,1175561763,690338262,19.0,9.0,29700.0,16565.0,A2,1,0,0.0
247,9,10.0,241454,0,21300,36,13.6,1207095340,0,0,1258936783,850697593,19.0,9.0,17500.0,10373.0,B1,1,0,0.0
248,9,10.0,311667,2,7000,36,7.3,1151798555,0,1,1151798823,587693397,18.0,9.0,25700.0,8889.0,A2,0,0,0.1111111111111111
249,7,10.0,181272,0,10400,36,6.05,1125622442,0,0,1174869893,364090895,18.0,9.0,25200.0,5213.0,A0,0,0,0.0
250,10,1.0,101001,1,15350,60,11.7,1128213231,0,0,1128212922,776997843,18.0,9.0,26200.0,21568.0,A4,0,0,0.0
251,9,10.0,371805,0,1800,36,13.55,1178152829,0,0,1178152950,663986506,18.0,9.0,41300.0,32031.0,B1,1,0,0.0
252,9,10.0,191298,1,7000,36,11.55,1162426968,0,0,1170204125,698285235,18.0,9.0,11600.0,6516.0,A5,0,0,0.0
253,7,3.0,211352,0,10400,36,9.7,1165017898,0,0,1165018222,821837260,18.0,9.0,15100.0,12614.0,A4,1,0,0.0
254,9,4.0,181231,1,15950,36,12.65,1157157217,0,0,1162342433,564106114,18.0,9.0,18600.0,15450.0,B1,0,0,0.0
255,6,2.0,331714,0,11050,36,6.95,1162426569,0,0,1162427109,290477260,18.0,9.0,18700.0,15257.0,A1,0,0,0.0
256,10,3.0,181255,0,20900,36,6.6,1073090510,0,1,1073089781,687659365,18.0,9.0,58300.0,38354.0,A1,0,0,0.1111111111111111
257,6,10.0,211353,2,15350,36,10.7,1172882952,0,0,1240272949,708653023,18.0,9.0,10500.0,4775.0,A4,1,0,0.0
258,9,7.0,221373,0,7200,36,10.9,1151801740,0,0,1151800277,805940661,18.0,9.0,25300.0,20353.0,A4,0,0,0.0
259,10,0.0,231397,1,5950,36,7.05,1020298081,0,1,1020297715,629769925,18.0,9.0,41100.0,9277.0,A1,0,0,0.1111111111111111
260,10,5.0,231406,0,7800,36,14.05,1046649891,0,0,1057020304,719195933,18.0,9.0,8700.0,6877.0,B0,0,0,0.0
261,8,0.0,231415,1,10050,36,10.9,1165018712,0,0,1165020374,311644937,18.0,9.0,58500.0,17713.0,A4,0,0,0.0
262,8,10.0,231403,1,5950,36,13.6,1172881830,0,1,1172881264,805942345,18.0,9.0,10800.0,7233.0,B1,0,0,0.1111111111111111
263,8,10.0,361787,2,10400,36,13.65,1212366923,0,0,1246062471,811299480,18.0,9.0,9500.0,7007.0,B1,1,0,0.0
264,10,8.0,482003,0,5950,36,5.35,1178153118,0,0,1178153238,329962380,18.0,9.0,40700.0,6472.0,A0,0,0,0.0
265,10,10.0,251523,0,16500,36,6.9,1170375306,0,1,1191113594,627179478,18.0,9.0,72900.0,14508.0,A1,0,0,0.1111111111111111
266,10,9.0,311664,0,9850,36,15.3,1112400074,0,1,1112400275,529807654,18.0,9.0,32200.0,16417.0,B2,0,0,0.1111111111111111
267,10,3.0,181227,1,25500,60,20.0,1172882357,0,1,1305073885,829613361,18.0,9.0,8800.0,6360.0,C1,1,0,0.1111111111111111
268,9,3.0,211350,0,5950,36,30.15,1209689052,0,0,1256344173,574475094,18.0,9.0,15100.0,3792.0,D3,0,0,0.0
269,8,10.0,101032,0,2850,36,11.5,1136163483,0,0,1136162984,545618087,18.0,9.0,20300.0,8035.0,A4,0,0,0.0
270,10,2.0,311666,0,15350,36,7.1,1217635659,0,0,1225411985,679708838,18.0,9.0,32800.0,14003.0,A1,0,0,0.0
271,9,10.0,371804,0,15350,36,14.1,1157157489,0,0,1157158543,414203482,18.0,9.0,38600.0,25581.0,B2,0,0,0.0
272,7,0.0,361795,0,11050,60,16.15,1120265258,0,1,1135815710,800671467,18.0,9.0,13800.0,11327.0,B3,0,0,0.1111111111111111
273,9,10.0,181227,0,26100,36,7.3,1207094954,0,0,1274489740,348454373,18.0,9.0,34500.0,8203.0,A1,0,0,0.0
274,8,10.0,121077,1,5950,36,13.85,1141260749,0,0,1141259154,669170054,18.0,9.0,8800.0,7375.0,B2,1,0,0.0
275,8,2.0,311678,0,15350,36,12.05,1165019991,0,0,1203899270,834885622,18.0,9.0,19500.0,9551.0,B0,0,0,0.0
276,8,6.0,121061,0,25500,60,27.7,1186099501,0,0,1266453102,853375781,18.0,9.0,27200.0,18548.0,D4,1,0,0.0
277,9,2.0,341765,0,23000,36,10.2,1128214132,0,1,1128214060,280025965,18.0,9.0,37200.0,26420.0,A3,0,0,0.1111111111111111
278,8,2.0,141139,1,15350,36,14.5,1191372641,0,0,1274315191,779676170,18.0,9.0,14600.0,2365.0,B2,0,0,0.0
279,10,3.0,482003,1,7600,36,13.05,1122941388,0,0,1122941842,787538493,18.0,9.0,12200.0,11438.0,B0,0,0,0.0
280,8,10.0,301645,0,9850,36,18.0,1214958380,0,1,1214957454,564108146,18.0,9.0,31900.0,28617.0,B3,0,0,0.1111111111111111
281,10,7.0,482007,2,15350,36,18.9,1059870359,0,0,1116895940,487730575,18.0,9.0,11200.0,6948.0,B4,0,0,0.0
282,9,10.0,101021,2,25500,60,10.7,1178152883,0,0,1178150855,340505010,18.0,9.0,41700.0,37748.0,A4,1,0,0.0
283,6,Unknown,241481,1,5950,36,14.05,1204417010,0,0,1204416451,566699563,18.0,9.0,14800.0,6532.0,B1,1,1,0.0
284,9,3.0,311672,1,3700,36,12.3,1138840329,0,0,1138840205,440467495,18.0,9.0,8500.0,6134.0,B0,0,0,0.0
285,10,3.0,131104,0,3700,36,17.35,1022979129,0,0,1022979470,687660163,18.0,9.0,37800.0,37483.0,B5,0,0,0.0
286,9,3.0,331714,0,12950,36,15.6,1186100145,0,0,1240533215,853376060,18.0,9.0,41000.0,6918.0,B2,0,0,0.0
287,7,8.0,181236,2,15350,36,10.05,1157156383,0,0,1157158277,448243757,12.0,7.0,39400.0,19785.0,A4,0,0,0.0
288,8,3.0,231391,1,11050,36,6.9,1165017880,0,0,1198714938,1029459442,12.0,7.0,17800.0,8074.0,A1,0,0,0.0
289,6,Unknown,131109,2,7000,36,9.2,1159748834,0,0,1159750082,748137764,12.0,7.0,32900.0,7155.0,A3,1,1,0.0
290,10,6.0,482002,0,5950,36,9.8,1049329577,0,1,1049329051,879639451,12.0,7.0,10400.0,7202.0,A3,0,0,0.14285714285714285
291,10,7.0,331715,1,21300,36,19.15,1086135897,0,0,1161305782,700704698,12.0,7.0,6200.0,5304.0,B4,0,0,0.0
292,6,2.0,241480,1,15950,60,11.65,1120264264,0,0,1169512814,558835576,12.0,7.0,19800.0,12047.0,A4,1,0,0.0
293,9,10.0,231396,1,21300,60,13.4,1117671058,0,0,1192839447,679709973,12.0,7.0,18000.0,12282.0,B1,0,0,0.0
294,10,6.0,191297,2,23000,36,8.85,1107305611,0,0,1182472136,866420261,12.0,7.0,17400.0,5581.0,A2,0,0,0.0
295,7,0.0,361786,1,7200,36,13.4,1143936158,0,0,1159489945,816568839,12.0,7.0,16300.0,6909.0,B1,0,0,0.0
296,6,Unknown,101013,1,9850,36,10.5,1209688840,0,1,1292633935,766454895,12.0,7.0,11100.0,1366.0,A4,0,1,0.14285714285714285
297,6,Unknown,311676,1,20900,36,12.25,1159749476,0,0,1185669897,798079244,12.0,7.0,22900.0,16810.0,B0,0,1,0.0
298,7,0.0,181253,1,23000,60,19.25,1157155688,0,0,1157157142,776996965,12.0,7.0,22600.0,24647.0,C3,1,0,0.0
299,9,4.0,301651,0,10400,60,10.95,1143938264,0,0,1143937501,961115450,12.0,7.0,13500.0,10527.0,A4,1,0,0.0
300,8,10.0,221381,1,15950,36,6.9,1143938258,0,0,1190592243,719195068,12.0,7.0,19100.0,8838.0,A2,0,0,0.0
301,8,8.0,211347,0,10400,36,7.55,1109722360,0,1,1187482202,758678939,12.0,7.0,12200.0,1971.0,A1,0,0,0.14285714285714285
302,6,Unknown,311684,1,3700,60,25.65,1109723611,0,0,1109723475,440467578,12.0,7.0,10700.0,5870.0,D5,0,1,0.0
303,8,10.0,572179,1,5950,36,12.7,1165018096,0,1,1242778491,527214060,12.0,7.0,6700.0,1334.0,B1,0,0,0.14285714285714285
304,9,5.0,291605,0,10400,36,9.25,1146531154,0,0,1208738539,542938793,12.0,7.0,5000.0,3855.0,A3,0,0,0.0
305,8,2.0,121062,1,11050,36,6.0,1235955310,0,1,1267058938,1000600307,12.0,7.0,30900.0,8424.0,A1,0,0,0.14285714285714285
306,9,3.0,141133,0,15350,36,13.4,1141259834,0,0,1161995855,716604052,12.0,7.0,14200.0,12171.0,B1,0,0,0.0
307,8,0.0,201322,1,11050,36,9.25,1151799909,0,0,1208822672,832208192,12.0,7.0,8500.0,5261.0,A3,0,0,0.0
308,10,0.0,231391,1,17500,36,9.45,1222906403,0,0,1222906476,798078078,12.0,7.0,40000.0,17905.0,A3,0,0,0.0
309,10,2.0,482004,1,10400,36,10.9,1228176063,0,0,1228178187,716603575,12.0,7.0,19300.0,13868.0,A4,0,0,0.0
310,10,6.0,411883,1,7200,36,20.05,1196642855,0,0,1232929074,892688382,12.0,7.0,16400.0,5498.0,B4,0,0,0.0
311,6,Unknown,211351,1,5950,36,13.75,1136162015,0,0,1136161113,671847950,12.0,7.0,7100.0,6164.0,B1,0,1,0.0
312,10,3.0,281591,1,2850,36,18.95,1078186072,0,0,1078186643,856052240,12.0,7.0,7800.0,5581.0,B4,0,0,0.0
313,9,7.0,181226,1,10400,60,18.9,1230855887,1,1,1308615156,934850175,12.0,7.0,14900.0,6317.0,B4,1,0,0.14285714285714285
314,9,10.0,171192,1,7200,36,11.05,1143936955,0,1,1143937703,600915166,12.0,7.0,10800.0,8444.0,A4,0,0,0.14285714285714285
315,6,Unknown,311673,0,5200,36,7.9,1051923323,0,0,1064883470,690336779,12.0,7.0,15000.0,4380.0,A2,0,1,0.0
316,10,3.0,221372,1,11050,36,13.2,1059868918,0,0,1111711394,913769860,20.0,10.0,9800.0,6224.0,A4,0,0,0.0
317,8,9.0,331714,0,10400,60,13.45,1220316837,0,0,1285115443,803347480,20.0,10.0,14200.0,6737.0,B1,0,0,0.0
318,8,10.0,331719,1,3700,36,11.5,1159748397,0,0,1180483837,645495503,20.0,10.0,9100.0,3310.0,A5,0,0,0.0
319,8,10.0,281581,0,16500,36,12.15,1243903410,1,1,1316477907,745460219,20.0,10.0,13700.0,5056.0,A5,0,0,0.1
320,8,7.0,191291,0,15950,36,8.05,1220315027,0,0,1222907227,687659630,20.0,10.0,22300.0,15833.0,A2,0,0,0.0
321,10,0.0,241462,2,5950,36,12.7,1214960375,0,0,1214958429,903226115,20.0,10.0,17600.0,7029.0,B0,0,0,0.0
322,7,10.0,321695,0,29900,60,13.55,1212365570,0,1,1362702805,635128571,20.0,10.0,16000.0,1552.0,B1,0,0,0.1
323,7,4.0,311667,1,7800,36,12.25,1130890131,0,1,1130893146,595643555,20.0,10.0,29300.0,23314.0,B0,0,0,0.1
324,6,10.0,181264,2,3700,36,10.65,1178151419,0,0,1178153934,216951646,20.0,10.0,22000.0,15162.0,A4,0,0,0.0
325,9,10.0,181231,0,33050,36,13.4,1194049312,0,0,1194050746,393034767,20.0,10.0,111100.0,61184.0,B1,0,0,0.0
326,9,5.0,181224,0,10400,36,7.85,1138838404,0,0,1138840235,679709034,20.0,10.0,24000.0,13259.0,A2,0,0,0.0
327,10,4.0,131117,0,15350,36,6.7,1091408322,0,0,1091408126,443146865,20.0,10.0,33300.0,18205.0,A1,0,0,0.0
328,6,Unknown,311673,1,7200,36,14.0,1230854671,1,1,1259369042,658716324,20.0,10.0,12900.0,6037.0,B1,1,1,0.1
329,6,6.0,241453,1,16500,60,14.6,1191370826,0,0,1344300016,811298997,20.0,10.0,9000.0,447.0,B2,0,0,0.0
330,7,10.0,441926,1,5200,36,14.35,1188778239,0,0,1188778743,527215875,20.0,10.0,47000.0,40262.0,B2,0,0,0.0
331,9,3.0,191317,1,3700,36,9.85,1233534936,0,0,1233534943,671849238,20.0,10.0,27200.0,4886.0,A3,0,0,0.0
332,10,10.0,311676,1,11050,36,12.7,1194050881,0,0,1222563033,769046643,20.0,10.0,14000.0,9095.0,B0,0,0,0.0
333,10,6.0,191303,0,5950,36,8.15,1130891089,0,1,1198281634,61776195,20.0,10.0,36400.0,1854.0,A2,0,0,0.1
334,10,4.0,181240,1,10050,36,11.6,1020298690,0,0,1059177824,869013940,20.0,10.0,18800.0,7060.0,A4,0,0,0.0
335,9,3.0,101011,2,15950,36,14.4,1101948657,0,1,1107130321,740188988,20.0,10.0,18900.0,15341.0,B1,0,0,0.1
336,6,0.0,231396,1,8900,36,13.6,1162428834,0,0,1237593952,895279834,20.0,10.0,3800.0,2365.0,B2,0,0,0.0
337,9,0.0,361785,2,9850,36,7.85,1180830185,0,0,1180831396,842833108,20.0,10.0,22800.0,9895.0,A2,0,0,0.0
338,10,4.0,191294,1,5950,36,6.0,1088726611,0,0,1112054808,493001610,20.0,10.0,51600.0,4696.0,A0,0,0,0.0
339,10,10.0,361786,0,5200,36,9.25,1128212014,0,0,1143765502,679709386,20.0,10.0,5600.0,4345.0,A3,0,0,0.0
340,10,10.0,101022,0,5200,36,9.9,1022976413,0,1,1022976947,366771232,20.0,10.0,50200.0,32770.0,A3,0,0,0.1
341,9,10.0,301652,0,15350,36,11.45,1170377978,0,0,1170377580,382667010,20.0,10.0,30700.0,18267.0,A5,0,0,0.0
342,7,10.0,121068,0,12950,36,18.15,1233533552,0,0,1233533629,737511529,20.0,10.0,18800.0,14238.0,B3,0,0,0.0
343,8,2.0,241457,1,5300,36,7.9,1196641986,0,0,1258850085,1026780863,20.0,10.0,68100.0,1837.0,A2,1,0,0.0
344,8,2.0,552152,1,15350,60,12.45,1130890571,0,0,1130891677,469411350,20.0,10.0,26400.0,15729.0,B0,1,0,0.0
345,9,7.0,311664,2,16500,60,11.55,1159749234,0,0,1159750641,572055768,20.0,10.0,49500.0,40121.0,A5,0,0,0.0
346,8,8.0,291619,2,10400,36,5.3,1162425926,0,0,1162427216,792895090,20.0,10.0,49900.0,11168.0,A0,0,0,0.0
347,9,3.0,341747,0,13050,60,26.45,1220316537,0,1,1344731620,669169153,20.0,10.0,11500.0,4223.0,C5,1,0,0.1
348,10,4.0,401852,0,15350,36,7.7,1091405761,0,1,1091407006,503540011,20.0,10.0,36000.0,18929.0,A1,0,0,0.1
349,7,9.0,181272,0,8900,36,11.55,1159749329,0,1,1198630431,629773013,20.0,10.0,12300.0,6023.0,A5,0,0,0.1
350,7,10.0,532106,1,15950,60,15.1,1120265318,0,1,1120263318,485052815,13.0,7.0,42100.0,20438.0,B2,1,0,0.14285714285714285
351,6,Unknown,482002,1,5200,36,13.45,1214957699,0,1,1227919688,892687567,13.0,7.0,13700.0,4420.0,B1,0,1,0.14285714285714285
352,8,10.0,211354,0,15950,60,14.05,1212365469,0,0,1323821874,853373068,13.0,7.0,12900.0,5813.0,B1,0,0,0.0
353,6,7.0,231401,1,15950,36,11.55,1207094763,0,0,1238201835,921628942,13.0,7.0,23000.0,11353.0,A5,0,0,0.0
354,6,10.0,181235,1,13050,60,7.8,1151798844,0,1,1229558998,790216639,13.0,7.0,14200.0,7272.0,A2,0,0,0.14285714285714285
355,10,10.0,321697,0,26100,36,7.65,1057191831,0,1,1085703696,569376990,13.0,7.0,56500.0,18007.0,A1,0,0,0.14285714285714285
356,9,10.0,231401,1,8900,36,12.4,1120265953,0,0,1120264568,776997729,13.0,7.0,29000.0,11340.0,A5,0,0,0.0
357,10,9.0,231391,1,5200,36,10.0,1015028509,0,0,1015027396,782266273,13.0,7.0,17400.0,5689.0,A3,0,0,0.0
358,10,6.0,231403,1,7200,36,12.0,1225587035,0,0,1277424587,884909016,13.0,7.0,6200.0,4093.0,A5,0,0,0.0
359,10,6.0,401853,1,15350,60,10.95,1183423039,0,0,1183421676,661307879,13.0,7.0,30000.0,18799.0,A4,0,0,0.0
360,10,10.0,401851,1,10400,36,16.25,1086135854,0,0,1086134860,792895447,13.0,7.0,41800.0,30900.0,B2,0,0,0.0
361,10,4.0,121083,1,16500,36,8.0,1212366625,0,1,1212365718,837477120,13.0,7.0,41200.0,38324.0,A2,0,0,0.14285714285714285
362,8,10.0,231418,2,16500,36,11.55,1172882228,0,1,1172882308,692928510,13.0,7.0,45400.0,32953.0,A5,0,0,0.14285714285714285
363,6,10.0,101030,0,10400,36,7.85,1104625114,0,0,1104626976,316917452,13.0,7.0,17800.0,15092.0,A2,0,0,0.0
364,8,1.0,431911,1,12950,60,17.25,1217637449,0,0,1274659986,837478744,13.0,7.0,15900.0,10177.0,B3,0,0,0.0
365,6,Unknown,181237,1,5950,36,17.35,1170376006,0,1,1219623743,16937261,13.0,7.0,3800.0,3338.0,B3,0,1,0.14285714285714285
366,10,7.0,181231,1,7000,36,7.4,1022976619,0,0,1035937155,742780869,13.0,7.0,15800.0,6243.0,A2,0,0,0.0
367,10,10.0,151163,0,15950,36,12.85,1183422673,0,1,1271550920,866421566,13.0,7.0,5100.0,1568.0,B0,1,0,0.14285714285714285
368,6,10.0,131102,1,26100,60,14.55,1114993450,0,0,1236818466,511318666,13.0,7.0,7800.0,7091.0,B2,1,0,0.0
369,10,3.0,181264,1,2850,36,7.6,1080864659,0,0,1088640795,540435510,13.0,7.0,45100.0,2833.0,A1,0,0,0.0
370,8,10.0,401853,1,21300,36,11.65,1143937033,0,0,1211328643,545618408,13.0,7.0,10100.0,6752.0,A5,0,0,0.0
371,8,7.0,221373,0,11050,36,10.55,1136160795,0,1,1164674152,721874706,13.0,7.0,17400.0,8761.0,A4,0,0,0.14285714285714285
372,10,10.0,291611,0,15350,36,11.2,1080864614,0,0,1083459030,506220099,13.0,7.0,16600.0,14991.0,A3,0,0,0.0
373,8,10.0,311662,1,11050,60,13.75,1165020940,0,0,1317946331,890009749,13.0,7.0,27900.0,275.0,B2,0,0,0.0
374,9,6.0,141133,1,23000,60,13.95,1220316426,0,0,1272155197,677119965,13.0,7.0,36300.0,18111.0,B1,0,0,0.0
375,9,10.0,331714,2,5200,36,11.55,1172881227,0,0,1172881271,385088367,13.0,7.0,18600.0,15992.0,A5,0,0,0.0
376,9,6.0,341743,2,10400,36,12.1,1217635471,0,0,1290212519,911175863,13.0,7.0,15900.0,2667.0,A5,1,0,0.0
377,9,10.0,311674,0,5200,36,8.3,1204417838,0,1,1204419268,750730514,13.0,7.0,15300.0,6999.0,A3,0,0,0.14285714285714285
378,7,10.0,181227,1,11050,36,12.05,1214957953,0,0,1243471896,356230766,13.0,7.0,9600.0,9002.0,A5,0,0,0.0
379,10,2.0,241455,0,26100,36,10.4,1186100332,0,0,1193875832,887589907,13.0,7.0,28700.0,23217.0,A4,0,0,0.0
380,6,10.0,241453,1,10400,36,11.55,1183422013,0,1,1224895964,1016240310,13.0,7.0,11300.0,6005.0,A5,1,0,0.14285714285714285
381,8,10.0,101005,1,7000,36,15.55,1101946524,0,0,1125274441,550886821,13.0,7.0,6300.0,5609.0,B2,0,0,0.0
382,9,10.0,181236,2,10400,36,13.95,1194048206,0,1,1243297381,653445026,13.0,7.0,18500.0,5487.0,B1,1,0,0.14285714285714285
383,9,2.0,471986,0,16500,36,10.05,1162428550,0,0,1167611023,464144071,17.0,10.0,25700.0,17192.0,A4,0,0,0.0
384,10,2.0,421894,1,21300,36,7.55,1136162258,0,1,1136161614,421979117,17.0,10.0,44200.0,28454.0,A2,0,0,0.1
385,9,10.0,572179,0,13050,36,7.85,1167698941,0,0,1167699447,653443614,17.0,10.0,28200.0,13053.0,A2,0,0,0.0
386,10,10.0,191312,0,7200,36,9.65,1170377606,0,1,1170376057,469412139,17.0,10.0,25800.0,15712.0,A4,0,0,0.1
387,6,Unknown,171203,0,9850,36,20.25,1238632202,1,1,1293065546,508898849,17.0,10.0,12500.0,4565.0,B4,0,1,0.1
388,9,9.0,181268,1,10400,36,6.7,1249171254,0,0,1249174727,819159375,17.0,10.0,38300.0,15409.0,A1,0,0,0.0
389,10,9.0,241462,0,21300,60,14.55,1107305516,0,0,1221353033,698285245,17.0,10.0,17200.0,6983.0,B1,0,0,0.0
390,10,5.0,191311,1,16500,60,22.75,1080864205,0,0,1086050075,740190071,17.0,10.0,23400.0,17776.0,D1,0,0,0.0
391,10,0.0,331714,0,10400,36,11.0,1114993963,0,1,1114992728,508898117,17.0,10.0,64900.0,43165.0,A4,0,0,0.1
392,10,10.0,231423,0,26100,36,9.6,1107305900,0,0,1107305590,587693902,17.0,10.0,74700.0,36929.0,A3,0,0,0.0
393,8,2.0,311670,1,11050,36,14.4,1130890909,0,0,1174953660,992650056,17.0,10.0,16600.0,7203.0,B2,1,0,0.0
394,10,3.0,131102,0,7200,36,17.2,1170375277,0,0,1235175711,876963333,17.0,10.0,16400.0,3015.0,B3,0,0,0.0
395,10,6.0,171204,0,5950,36,14.4,1136163394,0,0,1136163443,645495917,17.0,10.0,11000.0,6901.0,B2,0,0,0.0
